row_id,conflict_name,conflict_id,country_id,incompatibility,dyad_name,dyad_id,unclear_dyad,monadic_event,intensity,start_event,end_event,temporal_precision,source,third_states_no,third_igo_no,third_other,third_faith_based,third_name,third_id1,third_id2,third_id3,third_id4,third_id5,third_id6,third_id7,third_id8,third_id9,third_id10,third_id11,third_id12,third_id13,third_id14,third_id15,third_id16,third_id17,third_id18,third_id19,third_id20,third_total,warring_party,type_of_talks,talks_incompatibility,talks_conflict_behavior,talks_other,talks_unknown,good_office,fact_finding,permanent_observers,peacekeeping
1407,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,06/30/1998,07/03/1998,1,"Reuters 1998-07-01, ""Guinea-Bissau peacekeeping plans in doubt""; Reuters 1998-07-03, ""Bissau peace force gets cautious approval at talks""",1,0,0,0,Ivory Coast,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1408,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,07/03/1998,07/03/1998,1,"Reuters 1998-07-03, ""Bissau peace force gets cautious approval at talks""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
1409,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,07/26/1998,07/26/1998,1,"Xinhua 1998-07-17, ""Portuguese-Speaking Community to Send Contact Team to Bissau""; Reuters 1998-07-26, ""FOCUS-Guinea Bissau govt and rebels agree truce""; Reuters 1998-07-26, ""Guinea Bissau govt, rebels sign ceasefire-media""; Reuters 1998-07-26, ""FOCUS-Truce in Guinea Bissau, fresh talks planned""; Reuters 1998-08-06, ""Rebels in Guinea-Bissau threaten to end truce""; Reuters 1998-08-07, ""Bissau mediators hope to meet West African states""",0,1,0,0,Commonwealth of Portugese Speaking States,11005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,1,0,0,0,0,0
1410,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,07/26/1998,07/26/1998,1,"Xinhua 1998-07-17, ""Portuguese-Speaking Community to Send Contact Team to Bissau""; Reuters 1998-07-26, ""FOCUS-Guinea Bissau govt and rebels agree truce""",1,0,0,0,Portugal,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0
1411,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,08/08/1998,08/08/1998,1,"Reuters 1998-08-08, ""FOCUS-Bissau govt, rebels agree to meet again""; Reuters 1998-08-09, ""West African mediators head for talks in Bissau""",0,1,0,0,Commonwealth of Portugese Speaking States,11005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0
1412,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,08/08/1998,08/08/1998,1,"Reuters 1998-08-08, ""FOCUS-Bissau govt, rebels agree to meet again""",1,0,0,0,Portugal,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0
1413,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,08/09/1998,08/09/1998,1,"Reuters 1998-08-10, ""Bissau mediators to meet in Abidjan on Tuesday""; Reuters 1998-08-11, ""Bissau peace mediators join efforts in Ivory Coast""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,1,0,0,0,0,0
1414,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,08/17/1998,08/17/1998,1,"Reuters 1998-08-17, ""West African mediators arrive in Bissau"", Reuters 1998-08-19, ""Bissau govt, rebels to hold talks in Cape Verde""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,1,0,0,0,0,0
1415,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,08/17/1998,08/17/1998,1,"Reuters 1998-08-19, ""Bissau govt, rebels to hold talks in Cape Verde""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,1,1,0,0,0,0,0
1416,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,08/19/1998,08/19/1998,1,"Reuters 1998-08-19, ""FOCUS-Bissau talks end with accord to meet again""",0,1,0,0,Commonwealth of Portugese Speaking States,11005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0
1417,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,08/19/1998,08/19/1998,1,"Reuters 1998-08-19, ""FOCUS-Bissau talks end with accord to meet again""",1,0,0,0,Cape Verde,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0
1418,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,08/25/1998,08/25/1998,1,"Reuters 1998-08-25, ""Bissau govt,rebels arrive in Cape Verde for talks""",0,2,0,0,"Commonwealth of Portugese Speaking States, ECOWAS",11005,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,1,0,0,0,0,0
1419,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,08/25/1998,08/26/1998,1,"Reuters 1998-08-25, ""Bissau govt,rebels arrive in Cape Verde for talks""; Reuters 1998-08-26, ""FOCUS-Government and rebels endorse Bissau truce""",1,0,0,0,Cape Verde,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0
1420,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,09/17/1998,09/17/1998,1,"Xinhua 1998-09-18, ""Peace Talks Agreed on G. Bissau Crisis""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,1,0,0,0,0,0
1421,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,09/17/1998,09/17/1998,1,"Reuters 1998-09-10, ""Guinea-Bissau peace talks in Ivory Coast next week""; Xinhua 1998-09-18, ""Peace Talks Agreed on G. Bissau Crisis""",1,0,0,0,Ivory Coast,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0
1422,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,10/01/1998,10/31/1998,4,"Reuters 1998-10-29, ""Bissau peace talks set to go ahead in Gambia""",1,0,0,0,Portugal,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0
1423,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,10/21/1998,10/21/1998,1,"Reuters 1998-10-22, ""FOCUS - Fighting in Bissau despite peace offer""",3,0,0,0,"Portugal, France, Sweden",235,220,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,1,0,0,0,0,0,0
1424,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,10/22/1998,10/22/1998,1,"Reuters 1998-10-22, ""FOCUS - Fighting in Bissau despite peace offer""",3,0,0,0,"Portugal, France, Sweden",235,220,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,1,0,0,0,0,0,0
1425,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,10/27/1998,10/27/1998,1,"Reuters 1998-10-27, ""Bissau president, rebels to meet in Gambia-agency""",3,0,0,0,"Portugal, France, Sweden",235,220,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,1,0,0,0,0,0
1426,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,10/29/1998,10/29/1998,1,"Reuters 1998-10-29, ""FOCUS - Bissau foes open peace talks in Gambia""; Reuters 1998-10-30, ""Reconciliation Plan for Bissau to Be Tabled at ECOWAS Summit""; Reuters 1998-10-30, ""FOCUS-Bissau rivals plead at West African summit""",1,0,0,0,Gambia,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,0,0,0,0
1427,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,10/29/1998,10/29/1998,1,"Reuters 1998-10-29, ""Bissau foes tackle details of peace pact in Gambia""; Reuters 1998-10-30, ""Reconciliation Plan for Bissau to Be Tabled at ECOWAS Summit""; Reuters 1998-10-30, ""FOCUS-Bissau rivals plead at West African summit""",4,0,0,0,"Gambia, Senegal, Nigeria, Guinea",420,433,475,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,1,0,0,0,0,0
1428,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,10/29/1998,10/29/1998,1,"Reuters 1998-10-29, ""FOCUS - Bissau foes open peace talks in Gambia""",1,0,0,0,Gambia,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
1429,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,10/29/1998,10/29/1998,1,"Reuters 1998-10-29, ""FOCUS - Bissau foes open peace talks in Gambia""",1,0,0,0,Gambia,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
1430,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,10/30/1998,10/31/1998,1,"Reuters 1998-10-30, ""FOCUS-Bissau rivals plead at West African summit""; Reuters 1998-10-31, ""Africa summit fails to clinch Bissau accord""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0
1431,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,10/30/1998,10/31/1998,1,"Reuters 1998-10-30, ""FOCUS-Bissau rivals plead at West African summit""; Reuters 1998-10-31, ""Africa summit fails to clinch Bissau accord""",1,0,0,0,Nigeria,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0
1432,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,11/01/1998,11/01/1998,1,"Reuters 1998-10-31, ""Mediators make fresh bid for peace in Bissau""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,0,1,0,0,0,0,0
1433,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,12/14/1998,12/14/1998,1,"Reuters 1998-12-14, ""FOCUS-Guinea-Bissau civil war rivals meet in Togo""",1,0,0,0,Togo,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,1,0,0,0,0,0
1434,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,12/14/1998,12/14/1998,1,"Reuters 1998-12-14, ""FOCUS-Guinea-Bissau civil war rivals meet in Togo""",1,0,0,0,Togo,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,0,0,0
1435,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,12/14/1998,12/14/1998,1,"Reuters 1998-12-14, ""FOCUS-Guinea-Bissau civil war rivals meet in Togo""",1,0,0,0,Togo,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,1,0,0,0,0,0
1436,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,12/26/1998,06/07/1999,6,"Heldt & Wallensteen 2005; S/1999/294; http://www.africa.upenn.edu/Newsletters/irinw481.html
U N I T E D N A T I O N S Office for the Coordination of Humanitarian Affairs Integrated Regional Information Network for West Africa
Tel: +225 21 73 54 Fax: +225 21 63 35 e-mail: irin-wa@ocha.unon.org
IRIN-WA Update 481 of events in West Africa (Tuesday 8 June)",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1437,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,02/03/1999,02/03/1999,1,"Reuters 1999-02-03 ""Bissau president, rebels sign ceasefire, Lusa says."" AND Reuters 1999-02-03 ""Warring sides sign ceasefire in Bissau.""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0
1438,Guinea-Bissau,216,404,2,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",58,0,0,1,02/17/1999,02/17/1999,1,"Reuters 1999-02-18 ""Guinea-Bissau war rivals fly home on same plane.""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0
1439,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,09/29/2002,09/29/2002,1,"AFP 2002-09-29 ""West African peacekeepers heading to Ivory Coast after uprising""",0,2,0,0,"AU, ECOWAS",11000,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,1,0,0,0,0,0
1440,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,09/30/2002,10/06/2002,1,"Reuters 2002-10-01 ""UPDATE 4-Ivory Coast rebels say advance blocked by French"" AND AFP 2002-10-03 ""West African mediators start talks with I. Coast rebels on truce by Jacques Lhuillery [Corrected 11/18/02]"" AND Reuters 2002-10-03 ""UPDATE 6-Ivory Coast rebels agree truce in bloody conflict"" AND AFP 2002-10-04 ""Negotiations continue on Ivory Coast ceasefire accord [Corrected 10/ 04/02] "" AND Reuters 2002-10-05 ""UPDATE 4-Ivory Coast truce off again as war drums beat"" AND Reuters 2002-10-06 ""Ivory Coast ceasefire talks fail - mediator""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0
1441,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,10/10/2002,10/10/2002,1,"Reuters 2002-10-10 ""Ivory Coast army softens tone, rebels vow war""",1,0,0,0,France,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
1442,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,10/10/2002,10/10/2002,1,"AFP 2002-10-10 ""Ivory Coast rebels vow offensive, Gbagbo pressured to make peace by Emmanuel Goujon [Corrected 10/10/02]""",1,0,0,0,USA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
1443,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,10/12/2002,10/13/2002,1,"Xinhua 2002-10-12 ""Loyalist troops of Ivory Coast, rebels trade fire near key town"" AND Xinhua 2002-10-12 ""ECOWAS envoy in Ivory Coast on new mediation mission"" AND Reuters 2002-10-13 ""UPDATE 5-Ivory Coast rebels storm key town, mull peace plan"" AND AFP 2002-10-13 ""Only two options in Ivory Coast: talks or all-out war""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,1,0,0,0,0,0
1444,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,10/17/2002,10/17/2002,1,"Xinhua 2002-10-17 ""Ivory Coast rebels sign ECOWAS-brokered ceasefire"" AND allAfrica.com/All Africa Global Media via COMTEX) 2002-10-17 ""West African Envoys Optimistic Ahead Of Scheduled Truce in Ivory Coast"" AND AFP 2002-10-18 ""Paris to help maintain ceasefire in Ivory Coast""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0
1445,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,10/18/2002,10/18/2002,1,"AFP 2002-10-18 ""France to monitor Ivory Coast truce, rebels refuse to lay down arms [Corrected 10/18/02]""",1,0,0,0,France,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0
1446,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,10/20/2002,10/20/2002,1,"AFP 2002-10-20 ""French soldiers hold first meeting in Ivory Coast rebel stronghold""",1,0,0,0,France,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0
1447,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,10/23/2002,10/23/2002,1,"Reuters 2002-10-23 ""France demands Ivory Coast end anti-French demos""",1,0,0,0,France,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
1448,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,10/24/2002,10/24/2002,1,"AFP 2002-10-24 ""West African military team meets Ivory Coast army, rebels""",3,1,0,0,"ECOWAS, France, UK, USA",11006,220,200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,1,0,0,0,0,0,0
1449,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,10/28/2002,10/28/2002,1,"AFP 2002-10-28 ""Ivory Coast government, rebels prepare for talks""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
1450,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,10/28/2002,10/28/2002,1,"AFP 2002-10-28 ""ECOWAS head urges Senegal to lead Ivory Coast peace mission""",1,0,0,0,Senegal,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
1451,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,10/28/2002,10/28/2002,1,"AFP 2002-10-28 ""Ivory Coast government, rebels prepare for talks""",1,0,0,0,Togo,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0
1452,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,10/29/2002,10/29/2002,1,"Reuters 2002-10-29 ""UPDATE 2-Ivory Coast enemies make contact ahead of talks""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0
1453,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,10/29/2002,10/29/2002,1,"Reuters 2002-10-29 ""UPDATE 2-Ivory Coast enemies make contact ahead of talks""",1,0,0,0,Togo,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0
1454,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,10/30/2002,10/30/2002,1,"Dow Jones 2002-10-30 ""Ivory Coast Govt, Rebels Open Peace Talks In Togo - BBC"" AND AFP 2002-10-30 ""Ivory Coast government, rebels open peace talks [Corrected 10/30/ 02]""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
1455,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,10/30/2002,10/30/2002,1,"Dow Jones 2002-10-30 ""Ivory Coast Govt, Rebels Open Peace Talks In Togo - BBC"" AND AFP 2002-10-30 ""Ivory Coast government, rebels open peace talks [Corrected 10/30/ 02]""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
1456,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,10/30/2002,11/01/2002,1,"Dow Jones 2002-10-30 ""Ivory Coast Govt, Rebels Open Peace Talks In Togo - BBC"" AND AFP 2002-10-30 ""Ivory Coast government, rebels open peace talks [Corrected 10/30/ 02]"" AND Reuters 2002-10-31 ""Ivory Coast peace talks to broach tough issues"" AND AFP 2002-11-01 ""Two negotiators leave as Ivory Coast peace talks resume""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,0,0,0,0
1457,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,10/30/2002,11/01/2002,1,"Dow Jones 2002-10-30 ""Ivory Coast Govt, Rebels Open Peace Talks In Togo - BBC"" AND AFP 2002-10-30 ""Ivory Coast government, rebels open peace talks [Corrected 10/30/ 02]"" AND Reuters 2002-10-31 ""Ivory Coast peace talks to broach tough issues"" AND AFP 2002-11-01 ""Two negotiators leave as Ivory Coast peace talks resume""",1,0,0,0,Togo,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0
1458,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,11/01/2002,11/30/2002,4,"Reuters 2002-11-15 ""UPDATE 1-France sends envoy to speed Ivory Coast peace talks""",1,0,0,0,Senegal,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
1459,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,11/01/2002,11/30/2002,4,"Reuters 2002-11-15 ""UPDATE 1-France sends envoy to speed Ivory Coast peace talks""",1,0,0,0,Senegal,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
1460,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,11/06/2002,11/09/2002,1,"AFP 2002-11-06 ""Ivory Coast peace talks re-open amid fears of fresh violence [Corrected 11/06/02]"" AND Reuters 2002-11-06 ""UPDATE 3-Little headway in Ivory Coast peace talks"" AND AFP 2002-11-06 ""Ivory Coast peace talks adjourn to Friday"" AFP 2002-11-09 ""Ivory Coast mediator asks rebels to keep talking""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,1,0,0,0,0
1461,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,11/06/2002,11/10/2002,1,"AFP 2002-11-06 ""Ivory Coast peace talks re-open amid fears of fresh violence [Corrected 11/06/02]"" AND Reuters 2002-11-06 ""UPDATE 3-Little headway in Ivory Coast peace talks"" AND AFP 2002-11-06 ""Ivory Coast peace talks adjourn to Friday"" AND Reuters 2002-11-08 ""West Africans work on Ivory Coast peace proposal"" AND AFP 2002-11-10 ""Ivory Coast rebels tell Eyadema suspension of talks ""only temporary"" [Corrected 11/10/02] """,1,0,0,0,Togo,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0
1462,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,11/07/2002,11/07/2002,1,"AFP 2002-11-07 ""Ivory Coast peace talks adjourn to Friday""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0
1463,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,11/10/2002,11/10/2002,1,"AFP 2002-11-10 ""Ivory Coast rebels tell Eyadema suspension of talks ""only temporary"" [Corrected 11/10/02] """,0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0
1464,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,11/12/2002,11/12/2002,1,"Reuters 2002-11-12 ""Ivory Coast rebels resume peace talks in Togo""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
1465,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,11/12/2002,11/14/2002,1,"Reuters 2002-11-12 ""Ivory Coast rebels resume peace talks in Togo"" AND AFP 2002-11-14 ""Ivory Coast rebels reject peace plan, say it favours Gbagbo [Corrected 11/14/02] """,1,0,0,0,Togo,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0
1466,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,11/14/2002,11/14/2002,1,"AFP 2002-11-14 ""Ivory Coast rebels reject peace plan, say it favours Gbagbo [Corrected 11/14/02] """,0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
1467,Ivory Coast,225,437,2,Government of Ivory Coast - MPCI,89,0,0,1,11/19/2002,11/19/2002,1,"AFP 2002-11-20 ""I.Coast president makes referendum concession in peace talks [Corrected 11/20/02]""",0,0,1,0,Businessmen,12005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0
